weeks	baby_id	B_adolescentis	B_angulatum	B_animalis	B_bifidum	B_breve	B_catenulatum	B_dentium	B_longum	B_pseudocatenulatum	B_pseudolongum	B_psychraerophilum
1	492	5.935776840739539	0	0	23.451183911774244	51.346091469348046	0	0	6.130392474862147	13.168991242296466	0	0
1	519	0	0	0	0	0	0	0	100	0	0	0
1	522	0	0	0	0	10.62948906941003	0	0	80.85656933161873	8.513941598971238	0	0
1	530	0	0	0	0	0	0	0	100	0	0	0
1	534	0	0	1.8537473645018947	0.03301762941303811	0.011703218506366127	0	82.6615908251618	15.439940962416904	0	0	0
1	119	0.5614173506517977	0.0020607873385225916	0.05784924457424132	1.6630553821877319	0.06123482377324275	0	3.065862763339182	93.51897101944205	1.069695827788834	0	0
1	65	0	0	0	0	0	0	9.03061224489796	90.96938775510205	0	0	0
1	564	87.91563700643951	0	0	0	0	0	0	7.939356770504519	4.145006223055971	0	0
1	171	54.01634516271536	0	0	0	6.884111323810926	0	5.461272272124871	33.638271241348846	0	0	0
1	156	19.483247558029618	0	0	70.8223926058187	0	0	0	9.694359836151664	0	0	0
1	305	7.911015467804204	0	0	4.275946240271602	0.12868743302200242	0	1.4871592448042286	86.19555716653906	0.0016489116965840481	0	0
1	308	9.353269825957634	0	3.3562442220346473	37.573857470155545	14.932272197435589	0	3.066843522649624	31.72153221592508	0	0	0
1	150	33.794880439232315	0	0	9.786404026296145	37.105979242420595	0	4.4139957136320955	14.898740578418861	0	0	0
1	129	0	0	2.4560602053328844	45.134764732754675	1.7930561900411146	0	0	34.76833930417638	15.84777956769493	0	0
1	42	0.15420640813296022	0	16.25449768690388	0	41.79564795248158	0	19.806956422411336	21.548917699468845	0.4340624821520361	0	0
1	25	6.450156019050747	0	0.30793233700114964	47.17933979306947	0	0	4.7955329282312364	41.27114468714074	0	0	0
1	15	0	0	0	97.31024604232111	0	0	0.004347843841783644	2.685406113837121	0	0	0
1	21	0	0	0.3102660559842708	3.944811283228586	3.433383718419348	0	0	87.17851095023241	5.13302799213538	0	0
1	437	0	0	0	0	27.25283749094038	0	28.457954435911443	44.289208073148174	0	0	0
1	508	4.521650587123705	0	0	9.446231491826635	45.38677698852548	0	38.46950556716069	2.175835365363487	0	0	0
1	533	8.920798519037376	0	1.9224996247560915	38.708910792014805	18.301896232551158	0	0	23.287636964026618	8.85825786761395	0	0
1	558	0.3825719988718681	0	0.028530608214742192	49.96298658188586	0	0	0.00414593924344246	13.629175192663434	35.99253512728852	0	0
1	223	0	0	0	55.455298249621656	38.573998458068026	0	0	5.970703292310328	0	0	0
1	122	0	0.21946121777018604	0.002432909854740408	13.261377279830425	0	0	0	86.51671796848416	0	0	0
1	61	3.6814204542251483	0	0	95.9215237313983	0.029695386884877734	0.08466765773179354	0.01002543076975349	0.2709608826888998	0.0017216925182099458	0	0
1	238	61.43344709897611	0	0	0	0	0	0	38.5665529010239	0	0	0
1	250	0	0	1.5316102717775835	13.97594372997045	12.823074041703087	0	0	71.66937195654889	0	0	0
1	253	13.655118461586868	0.19529071214249147	2.245878944071486	25.215742247723878	5.688959317176145	0	0	22.75526519777922	30.243745119519915	0	0
1	334	0	0	0.005955968637231138	0.04130264276381158	0.05921378619737236	0.005772209169294787	0	99.88775539323228	0	0	0
1	290	0.0099394289845379	0	0	99.33023123980111	0.4512906449959167	0	0.1231677812124778	0.08285562093641323	0.00251528406955653	0	0
1	153	0	0	0	0.3289238042933213	51.8272881396404	0	0	47.843788056066295	0	0	0
1	186	0	0	0	0	54.18830003588947	0	0	45.811699964110545	0	0	0
1	80	0.012304327676215206	0	0	0.1497226020445292	0.03225696798385212	0	0.10882387863049481	99.690021908406	0.006870315258898373	0	0
1	477	0	0	0	13.718430255148299	5.380132107239994	0	5.722056728403057	75.17679057116953	0	0	0
1	531	79.14109596480746	0	0.2260631075870309	6.412249497637538	2.966993428555912	0	0	10.282477054255148	0.9711209471569002	0	0
1	529	83.76396522698631	0	0	1.1943067786970891	1.6708202569242774	0	0	9.321298943243503	4.049608794148823	0	0
1	570	0.1323151284729555	0	0	0.09083802430938245	0.11537600578019859	0	0	99.65691152617062	0.004559315266835509	0	0
1	218	0.031708925721109754	0	0.3097230298512704	39.207940305264266	24.83784543215851	0	0	35.61283108996749	0	0	0
1	237	0	0	0	0	0	0	0	0	0	0	0
1	244	0	0	0	0	6.068219928104961	0	3.209740295687548	90.72186119935783	0	0	0
1	54	0	0	0	0	36.17596300999642	0	33.47186823791298	13.631775407686323	16.720393344404286	0	0
1	251	0.4959378658198922	0	93.9365900503999	3.493295200443015	1.2491325468424705	0	0	0.44651932230003016	0.37852501419468804	0	0
1	314	19.354518863715235	0	9.50870060978633	5.37900946903971	17.986217837489466	0	1.4674532745029993	18.63566506370532	27.668434881760945	0	0
1	337	0.003882991299795043	0	0	0.09721304924739102	0.1054053543339022	0	0.024162115001988737	99.76757358902236	0.0017513788651894553	0	0
1	256	1.1877319789021292	0	0	15.450934427296998	0.44019014130364	0	11.633782639838508	71.28736081265872	0	0	0
1	356	0	0	0	73.52637236844176	0	0	14.412989063332816	12.060638568225416	0	0	0
1	376	0	0	0	6.7806807673837	4.275962400496933	1.0066572064449477	35.12448791762019	52.11602900508316	0.6962911088731315	0	0
1	379	0	0	0	0	89.55223880597015	0	0	10.44776119402985	0	0	0
1	542	6.1319085758011305	0	0	7.915056280969769	0	0	6.1635660922605	79.78963834250047	0	0	0
1	220	30.815161331623024	0	0.009662746007474134	34.365978920719584	0.11688903060916365	0	0	34.62400443520041	0.06833373192160613	0	0
1	225	0	0	91.04954771935077	7.431088681222334	0.7623548531959027	0	0.098368368154310007	0.6062485298205846	0.0523918482560999	0	0
1	227	0	0	71.70411408638554	2.3084025854108954	0	0	4.965630450394993	17.943982763927362	3.088129680927465	0	0
1	262	0	0	33.22404371584699	0	66.77595628415301	0	0	0	0	0	0
1	347	0.4289646801314946	0	5.370837755667371e-4	1.2646050637084645	1.930403031796599	0	0.08368178364695585	96.0457620165265	0.12154618982441079	0	0.12450015059002786
1	189	1.9324010961984401	0	0	20.483451619703462	6.9917785116998115	0	0	70.14967324854192	0.44269552385637	0	0
1	282	9.264377195478321	0	0	37.578142475470585	4.197745602780149	0.009054810233725051	0.01173904251644987	48.931174494782745	0.0077663787380171405	0	0
1	28	3.315880687067703	0.02808378247034719	0.05319638215759967	0	91.2096946845133	0	0.134944609826719	2.618955169328928	2.6392650352024107	0	0
1	531	0	0	0	21.325388226796676	0	0	2.9794149512459374	75.6951968219574	0	0	0
1	545	0	0	0	49.965363058127075	6.404685433591535	0	18.78896655960703	24.840984948674347	0	0	0
1	550	41.268236948497105	0	0	14.220425382316753	36.6672525927228	0	0	5.558973457549658	2.2807171734927056	0	0
1	233	0	0	0	3.2710280373831777	13.925233644859814	0	0	82.80373831775701	0	0	0
1	242	0	0	0	26.371308016877638	0	0	0	40.928270042194086	32.91139240506329	0	0
1	254	0	0	40.545053770623205	0	0	0	0	59.4549462293768	0	0	0
1	230	0	0	51.141294095453695	32.57875872476891	7.757026976042256	0	5.119788719109601	3.4031314846255425	0	0	0
1	222	6.293169608595547	0	0	32.27168073676131	22.141212586339215	0	0	25.15349194167306	14.140445126630851	0	0
1	34	0.008200546946710383	0	0.021908721958290613	0.030853542967821248	0.039906622022853	0.1375147822978068	0.03261273620721456	36.59001500862478	63.13898803897453	0	0
2	324	0	0	0	0	94.63925836356309	0	2.6199113260781943	2.740830310358726	0	0	0
2	343	2.1229817931982136	0	0	0	0	0	0	97.87701820680178	0	0	0
2	257	0	0	93.56521739130434	0	0	0	6.434782608695652	0	0	0	0
2	491	5.866366072324144	0	0	52.58092404101967	0	0	11.701685589144214	29.851024297511973	0	0	0
2	498	0	0	0	55.91527987897125	0	0	44.08472012102874	0	0	0	0
2	526	0	0	0	0	0	0	0	0	0	0	0
2	249	22.349358678601085	0	0	5.85263449294085	19.968626003506504	0	44.31346313555412	7.515917689397433	0	0	0
2	319	34.92212037689891	0	0	8.926350874943912	13.226075251586437	0	0	42.649830139093645	0.2743413883725402	0	0
2	346	4.985987214478046	0	0	0.8233656329566061	30.472771234407336	0	3.391460443646621	59.67340135182165	0.6530141226897221	0	0
2	248	2.6740243712141627	0	0	10.477636077341012	6.392124040684891	0	0	77.21475891223243	3.2428751790957966	0	0
2	239	0	0	0	0	0	0	91.86907149133677	8.130365229930378	0	0	0
2	340	0.5719124319027417	0	0	0	67.74617050926248	31.257607394364594	0	0.20571212483444398	0.21859753963571768	0	0
2	531	0	0	0	0	0	0	0	0	0	0	0
2	255	3.1868805342462863	0	0	32.65284557999958	0.595955113168072	0	7.043682241805619	55.75984276928929	0.762907077495298	0	0
2	530	0	0	0	37.03943115707822	0	0	0	62.992889463477695	0	0	0
2	529	0	0	0	29.003436426116835	0	0	13.259695630829654	57.736867943053504	0	0	0
2	228	0.2303571924176404	0	0	38.76384224695402	3.144514445893814	0	0	17.59595903527518	40.265327079459354	0	0
2	314	2.393436200002305	0	0	19.566945920095876	47.98395925281462	0	2.88433837679623	25.536132013505576	1.6363405893130827	0	0
2	259	0.4516534443484408	0	94.00619410437963	4.7232851195619245	0.016831805379444998	0	0.1837472087256079	0.4906471268108218	0.12792172088378198	0	0
2	549	0	0	0	40.702942953309744	0	0	0	43.25968758090964	16.037369465780614	0	0
2	318	0	0	0	0.3308599057200534	1.1466647231282898	0	97.29790867936565	1.190600608364182	0.033966083421801	0	0
2	479	0	0	0	0	0	0	0	0	0	0	0
2	557	62.162409925050966	0	0.0625038196778692	0.1386195823078077	1.6205156981815554	0	0.06944868853096578	35.83816233214252	0.10820105673124468	0	0
2	235	0	0	0	72.95562377895618	16.39222253232859	0	0	7.228579402735138	3.4259000837287195	0	0
3	327	5.597661325249026	0	0	2.7338674750974445	43.506388046773495	0	5.984733650931139	40.87537895192724	1.304677349501949	0	0
3	243	0.0035762807717650965	0	0.24683749306053288	94.45657950424223	0.04254477021747492	0	5.124680636274086	0.12576278548170833	0	0	0
3	495	0	0	0	0	0	0	0	0	0	0	0
3	327	0	0	0.5457140458399798	41.40710267819662	46.226177482998914	0	0	9.201578372932582	2.6110318193266733	0	0
3	572	0	0	0	8.765592925943471	0	0	0.0018576829121037329	84.40103658706497	6.831512804079471	0	0
3	353	0	0	0	0	0.9239740686745869	0	0	51.531002822668206	47.54489903532988	0	0
4	282	31.540664547405857	0	0	36.84380539419617	29.247353091450762	0	0	2.343633246502713	0.024554741423584277	0	0
4	545	2.881477794369781	0	0	3.2276325164212025	93.43477228289689	0	0	0.23749337133227275	0.21797336820907226	0	0
4	253	5.012197325623419	0	0	49.451120346946155	0.6685941452837008	0	0.13778460426454642	43.865196964221184	0.8651066136610047	0	0
4	346	5.668528079232956	0	0	0	0	0	6.859129701822778	87.47234221894426	0	0	0
4	508	0	0	0	0	57.00757575757576	0	42.95454545454545	0	0	0	0
4	542	0	0	0	0	0	0	0	100	0	0	0
4	220	0	0	0	0.01613259758322026	0.013270077530118746	0	0.0082341626218846	99.96103792149945	0.001325240765324775	0	0
4	227	0	0	86.93451439417906	0	8.984498576399872	0	3.4008225245175576	0.6722556153116103	0	0	0
4	230	0.0015763891408798153	0	0	18.24652584653584	36.44846664925698	0	0	45.30298496719623	4.7589106139768017e-4	0	0
4	234	0	0	0	0	0	0	95.33735600658255	4.6626439934174435	0	0	0
4	240	0	0	0	49.78895532887795	40.045726345409776	0	0	10.165318325712274	0	0	0
5	479	9.436722750548649	0	0	6.949524506217997	0	0	0	83.68690563277251	0	0	0
5	440	0	0	0	0	0	0	100	0	0	0	0
5	237	0	0	0	0	0	0	0	0	0	0	0
5	218	0.018902246216925444	0	0	27.411349048645278	0	0	25.41932066260541	0.0450970256965536	47.10533101683583	0	0
5	221	9.505554507457074	0	0	23.827009036030073	0	0	0	65.13802983302784	1.529406623485009	0	0
5	235	0	0	0	59.52041532798571	14.652439413604545	0	8.494861592799847	8.218259962977935	9.114023702631972	0	0
5	236	1.735853261717444	0	0	14.961109006218102	68.611825536562	0	11.788762842942791	2.9025385009694893	0	0	0
5	243	0	0	0	30.620996025541146	50.9584955271586	0	0.03578025223425157	18.174570859050387	0.21015733601561273	0	0
5	252	0	0	1.4674147604661198	12.47302546396202	0	0	0	86.0739461947921	0	0	0
5	219	0	0	0.26661679125066595	94.58032517478728	0.02237170908262878	0	5.097480398144193	0.033224934134609266	0	0	0
5	250	3.6017074012645547	0	61.410037296783045	13.264352526162474	10.060028456687743	0	0	10.981082196048057	0.6836340368926644	0	0
5	186	0	0	0	0	40.09897849121249	0	0	59.90102150878752	0	0	0
5	246	0	0	15.361789545765806	4.770600319561743	2.0999771741611504	0	0	25.13124857338507	52.61355854827665	0	0
5	318	0	0	0	1.8822561256020716	0	0	91.21102836965261	6.906715504745307	0	0	0
5	350	0	0	0	0	0	0	99.84181433624228	0.15818566375770934	0	0	0
5	495	70.5668868524755	0	0	0.3417710134210079	0.7528289379449102	0	0	28.338513196158573	0	0	0
5	316	0	0	0	33.46456692913386	0	0	0	66.53543307086615	0	0	0
5	324	7.013747184545538	0	0	0	3.2443920383537264	0	0	8.171702123152743	81.57015865394798	0	0
5	189	0	0	0.436529129031509	0.1805971574007425	0.26444583762251583	0	94.45076534495347	3.782994455667267	0.8844100793853504	0	0
5	353	7.830477850691859	0	0	15.164215640821169	0.6922569483999672	0	0	74.83210185952986	1.4812126285894436	0	0
5	376	0	0	0	0	0	0	0	100	0	0	0
5	530	0	0	100	0	0	0	0	0	0	0	0
5	247	0	0	12.036441586280816	0	0	0	0	87.9635584137192	0	0	0
5	565	0	0	0	10.814708002883924	0	0	4.073540014419612	85.11175198269648	0	0	0
5	526	0	0	95.45158488927487	2.8079316833116224	1.7404834274135188	0	0	0	0	0	0
5	228	0.761187183416129	0	0	38.03597466353052	61.202838153053364	0	0	0	0	0	0
5	231	0.011041863142441845	0	0.0016184794577156804	57.58882124756869	42.02326542924684	0	0	0.36570182220555947	0.009561806269925532	0	0
6	257	15.179913931663814	0	30.42723077720744	31.771400425156838	8.00409602322808	0	4.386374241717218	7.348213822782185	2.881474568362109	0	0
6	549	0	0	99.89134177260472	0.04225597732038973	0	0	0	0.028841381345662838	0.03756086872923533	0	0
6	571	77.91050216462251	0	0.02810997487091807	0.4679847464773723	1.8641392401348662	0.01760734689716846	0.12325142828017921	19.541452173657866	0.04703015026480523	0	0
6	327	0	0	9.871628209294768	5.622359441013975	7.377315567110822	0	1.5274618134546638	49.01689957751056	26.59246018849529	0	0
6	262	0	0	93.02548491451037	0	0	0	0	6.9749588416189985	0	0	0
6	498	33.815628879314836	0	0	0	0	0	0	66.18437112068516	0	0	0
6	255	0	0	0	0	3.680445151033386	0	0	96.31955484896662	0	0	0
6	347	0	0	93.40686349811055	1.2166272389320716	0	0	0	5.374973117453685	0	0	0
6	350	71.48740041878264	0	0	0.2858071193049171	0.6112060458735469	0	0	27.42400539122482	0.19146068497436763	0	0
7	343	1.2015052388255298	0	2.469061482160967	1.2509698215528342	1.0185073314931106	0.832436305404016	0.3789197524497598	92.76709927478606	0.08154289084492662	0	0
7	305	0	0	0	0	90.67342073897497	0	9.32657926102503	0	0	0	0
7	308	0	0	100	0	0	0	0	0	0	0	0
7	248	0	0	0	44.556486878743605	16.748689292619858	0	0	38.69482382863653	0	0	0
8	223	0.01304207971459485	0	0.4069947656227154	44.02616213897905	7.9370510083730546	0	0	11.317483989823671	36.299266017486914	0	0
8	248	71.16487778199016	0	0	0	0.1883145536696478	0	0	28.646807664340184	0	0	0
9	282	0.1136519907694985	0	0.19764549197820888	45.218505250554536	48.50796250156802	0.019969043179521834	0.024182442668259432	4.756433943365872	1.1616356114877857	0	0
9	245	0.17719842275859346	0	0.0015038055679654323	0.3934331317189563	0.5114192102389109	0	0	98.89933964137997	0.0170431297702749	0	0
9	356	0.4379966951016405	0	0	24.264178313460103	75.24089427580665	0	0	0.019636669527092223	0.037294046104504056	0	0
9	45	0	0	8.850639331255561	22.638014018384336	4.39654756738512	0	0	16.3085907534772	47.80620832949779	0	0
9	350	0	0	0.0017573457050470969	0.2787270448594784	0.1358112808977423	0	0	99.58370432853772	0	0	0
10	549	0	0	0	34.03508771929825	0	0	15.368421052631575	50.59649122807017	0	0	0
10	162	0.03728976432200074	0	0.0020958073819241077	0.14360739730822528	0.0029430486639785334	0	0.01533952636982751	99.79872445595404	0	0	0
10	353	0	0	81.92315623066877	18.076843769331223	0	0	0	0	0	0	0
10	186	0.31302654382870815	0	0.02407896490990063	0	0.03835015630771977	0	0	99.62454433495365	0	0	0
10	138	100	0	0	0	0	0	0	0	0	0	0
11	347	0	0	82.53656406898058	0.19646365422396855	0	0.9714036236629556	0	16.295568653132502	0	0	0
11	153	0	0	0	10.530880115939231	87.23884983339823	0	0.24317839071638422	0.8534803977159359	1.1336112622302206	0	0
11	156	0.004436688455736637	0	0	0.07764204797539116	0	0	99.91772073527709	2.005282917847068e-4	0	0	0
11	305	0	0	3.0556576942991573	39.78358259355701	6.955523371429	0	0	38.67523131298729	11.530005027727542	0	0
11	147	0.06135471204188481	0	4.949280104712041	24.90183246073298	5.427846858638742	0	0	38.403959424083766	26.259816753926696	0	0
11	498	0	0	0	8.221892025755325	0	0	0	91.77810797424468	0	0	0
11	542	0	0	0	6.615174920490687	0	0	0	87.56019990913222	5.8246251703771	0	0
11	230	0	0	0	44.21766518000827	51.3361533863626	0	0	4.446181433629132	0	0	0
11	526	0	0	0	100	0	0	0	0	0	0	0
11	245	0	0	0	0	98.8905009541756	0	0	1.1094990458244223	0	0	0
12	317	0.09929629269782225	0	0	0.10262745152469915	99.24014879176094	0	0.039543631240717865	0.5183699529473815	0	0	0
12	249	0.20826286442369746	0	0	0.1326026010031314	98.60748592524034	0	0	1.0152503366943975	0.03639827263841823	0	0
12	135	38.89265456102173	0	0	17.409296849916164	21.586814598123507	0	0	20.844778994684454	1.270022475116835	0	0
12	305	0	0	0.4815828941755988	30.567442244451478	0.4685113584765468	0	0	68.48177552733327	0	0	0
12	376	0	0	0	0	0	0	0	100	0	0	0
12	219	3.655530613143184	0	0	34.94872133456578	24.95048197543906	0	0	35.40868876270963	1.0365773141423478	0	0
12	257	6.543017884096419	0	7.318300324749577	30.502447056671084	18.101358459497778	0	1.1995151626034852	34.412020308283395	1.9233408040982478	0	0
12	256	3.975162841663115	0	58.89693796797955	37.12789919035734	0	0	0	0	0	0	0
12	216	0	0	4.792476549382909	0.2746404899359833	94.11773866117008	0	0.4064396116526846	0.4087046878583421	0	0	0
12	293	0.2063631226125543	0	0.21847296954692177	0.4417615507402587	0.03590463389312458	0	0	98.0839531072734	1.0136154337520555	0	0
12	262	53.47899237133835	0	12.437868276905819	6.626103390260203	1.7377676369586759	0	0	25.71926832453694	0	0	0
12	337	0.006787950933011423	0	0	0.14050941999928276	0.0106301873101877	0	0.027442882245468134	99.79701348787971	0.017627714772863283	0	0
12	319	0.782233373905891	0	30.750536928643534	4.607823995413778	22.575928149185152	0	2.7450866355656545	38.38427058711122	0.15370491149505028	0	0
12	141	0	0	0	21.596780486111236	0.07992365338123422	0	12.169204244565009	66.15405735315885	3.426278367300695e-5	0	0
13	285	0.1565904139433551	0	0.06277358038016428	0.146096919909656	0	0	0.0027170654194399466	99.63182202034737	0	0	0
13	285	1.9023054263262284e-4	0	0.010742430642783407	0.16215475254643164	0.10876711025818202	0	0	99.7181678560738	0	0	0
13	308	0.008605127326338929	0	97.66339400994501	0.10891210508743991	0.7513051725309563	0.0038039833245189256	0.34128747477552807	0.5257252681992903	0.5969668588109118	0	0
13	42	0	0	0	23.561120398485212	12.28549008904507	0	26.549759475964656	37.60363003650507	0	0	0
13	353	0.03784639837567638	0	0.006169737491024167	79.67262464772735	0.15182628903777873	0	0.008573531318695921	15.507474930767398	4.615471110871919	0	0
13	252	24.330592452034576	0	9.403331224963104	0	0	0	0	66.26607632300232	0	0	0
13	491	0	0	0.5040245152438944	0.7008139082161557	0.9455425745773531	0	0.11865632308421684	97.73096267887838	0	0	0
13	132	0.10222741807390956	0	21.86598546805784	0.25281299747629243	0.30819610450601786	0	0.003963226025161552	77.46683179541452	0	0	0
13	360	0	0	0.034528426828114654	93.59757828020057	0	0	0	6.3678932929713365	0	0	0
14	357	0.08122927130376852	0	0	90.93243612402784	3.803817201428117	0	0.08189099146655666	1.103087511367853	3.9975513856919624	0	0
14	126	0	1.9850292755445211	0	31.157423901304387	9.211117805388042	0	0.7362253853198859	56.91039016028338	0	0	0
14	250	0	0	94.1274912520919	0	0	0	5.8725087479081095	0	0	0	0
14	290	0	0	0	51.27396038338957	43.34967926015917	0	0.019948005183497673	0.6295236657187457	4.726888685549002	0	0
14	220	58.554064376156056	0	0.0027479937644553144	25.59374674009235	0.118590604689358	0	0.25724423181435085	14.967014736983646	0.023878198244538896	0.48268643870413147	0
14	81	0	0	91.73073497624216	3.3708676542092517	0	0	0	4.898397369548578	0	0	0
14	242	0	0	31.029749962020215	53.61489017292591	9.939179950862009	0	0.5301454756903154	4.353269666982728	0.532764771518825	0	0
14	319	0	0	22.928485000864274	9.367192042365291	12.475446674104688	0	0	55.22887628266574	0	0	0
14	85	51.95576539068038	0	4.178595250295244e-4	21.511839266155103	8.074769694111158	12.727074006578153	0	5.726777848639789	0.0033559343103933673	0	0
14	236	0	0	3.982121285334622	0.6758878956269632	93.17782072964486	0	0.6377144237738585	1.4499879197873884	0.07634694370620923	0	0
14	235	0	0	1.7602719437062146	0	0.01848559936507101	0	80.67722121646155	17.529579365963198	0.01415303701388249	0	0
14	479	0	0	0	37.9707284986022	20.621608288110508	0	0	26.278572603190263	15.129090610097023	0	0
15	522	0	0	0	0.05402608186575545	0	0	0.23622876293340347	91.72702752753949	7.982680291046382	0	0
15	74	0	0	0	0	0	0	0	0	0	0	0
15	248	0	0	0	0	45.71061731201699	0	0	54.289382687983014	0	0	0
15	249	0.5715721628612668	0	0.1001805441094507	0	37.802006469100284	0	0.1338360621376613	61.387617246487956	0.004787515303376032	0	0
15	218	0.02769508606386684	0	0	29.284203644656255	52.5511057551157	0	0	17.642111210492896	0.49486296693317683	0	0
16	327	95.28970564601899	0	0.5084263346087557	3.042647125127204e-4	0	0	3.9007012748414853	0.3008901402466702	0	0	0
16	327	88.1179619998675	0	2.321186463305733	0.043809032176399094	1.8766681797099904	0	5.968708681803034	1.6378446747302977	0.03382096840706206	0	0
16	253	0	0	99.87814543681758	0.09279486155811008	0.012629321802966885	0	0.00740593239707961	0.00821518991066778	8.21518991066778e-4	0	0
16	340	3.1537333051095606	0	0	0.00596987441612421	90.73940047746383	0.010131969959760106	0.039056431919573184	6.051728961815717	0	0	0
16	232	0	0	0	0.3649754465113539	99.55299779444006	0	0	0.036941129075068295	0.045085629973508554	0	0
16	314	1.5566422167889162	0	0	0	1.4466177669111655	0	0	96.99674001629992	0	0	0
16	343	0	0	38.78257328990228	3.1351791530944633	0.71254071661237794	0	21.15228013029316	36.237785016286644	0	0	0
16	233	62.62371857237087	0	0	18.952724242955377	0	0	0.37120863805210297	17.751037885465536	0	0.30131066115611516	0
17	318	0.001155168613361529	0	0.06131823598680279	0.40947191113217135	0.18159722099436443	0	98.5619329507132	0.758002784192107	0.026521728367994286	0	0
17	180	0	0	0	0.5580914150923875	11.222164745804797	0	0.027064495437521985	88.19259657762419	0	0	0
17	293	0	0	0	13.32969506787639	85.12858994474385	0	0.450235350296746	1.0914796370830209	0	0	0
17	267	0	0	0	10.169491525423728	0	0	0	89.8423610288017	0	0	0
17	222	0	0	0	62.79277935252872	30.80710129792631	0	0	4.63971356109205	1.7753244815754143	0	0
