weeks	Methanobacteriaceae	Actinomycetaceae	Bifidobacteriaceae	Candidatus_Nanopelagicaceae	Corynebacteriaceae	Corynebacteriales_unclassified	Mycobacteriaceae	Nocardiaceae	Dermabacteraceae	Dermacoccaceae	Microbacteriaceae	Micrococcaceae	Micrococcales_unclassified	Propionibacteriaceae	Atopobiaceae	Coriobacteriaceae	Eggerthellaceae	Bacteroidetes_unclassified	Bacteroidaceae	Barnesiellaceae	Dysgonamonadaceae	Odoribacteraceae	Porphyromonadaceae	Prevotellaceae	Rikenellaceae	Tannerellaceae	Chitinophagaceae	Flavobacteriaceae	Candidatus_Gastranaerophilales_unclassified	Chlamydiaceae	Alicyclobacillaceae	Bacillaceae	Bacillales_unclassified	Listeriaceae	Paenibacillaceae	Staphylococcaceae	Aerococcaceae	Carnobacteriaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Eubacteriaceae	Lachnospiraceae	Oscillospiraceae	Peptococcaceae	Peptostreptococcaceae	Ruminococcaceae	Erysipelotrichaceae	Firmicutes_unclassified	Acidaminococcaceae	Selenomonadaceae	Veillonellaceae	Peptoniphilaceae	Tissierellia_unclassified	Fusobacteriaceae	Leptotrichiaceae	Brucellaceae	Rhizobiaceae	Rhodobacteraceae	Rhodospirillales_unclassified	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	Sutterellaceae	Chromobacteriaceae	Neisseriaceae	Desulfovibrionaceae	Campylobacteraceae	Succinivibrionaceae	Idiomarinaceae	Pseudoalteromonadaceae	Cardiobacteriaceae	Enterobacterales_unclassified	Enterobacteriaceae	Erwiniaceae	Hafniaceae	Morganellaceae	Pectobacteriaceae	Yersiniaceae	Halomonadaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Vibrionaceae	Xanthomonadaceae	Proteobacteria_unclassified	Spirochaetaceae	Synergistaceae	Mycoplasmataceae	Akkermansiaceae	Debaryomycetaceae	Saccharomycetaceae	Malasseziaceae	Cryptococcaceae
1	0	0	0.29941	0	0	0	0	0	0	0	0	0.0476	0	0.0038299999999999996	0	0	0	0	3.9e-4	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0.23947	0	0	2.47836	0	0	0.39985	0.051789999999999996	0.00266	31.54565	0	0	0.00294	0	0	0	0.0034799999999999996	0	0	0	0.0059700000000000005	0.00243	5.3e-4	0	0	61.952130000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15519000000000002	0	0	0	0	0	0	0	0.0109	0	0	0	0	0	0.00748	2.75375	0.00123	0	0.0071400000000000005	0	0	0	0	0	0.00525	0.02125	0	0	0
1	0	0	0.8843	0	0	0	0	0	0	0	0	5.906680000000001	0	0	0	0	0.00545	0	0	0	0	0	0	0	0	0.00465	0	0	0	0	0	0	2.0449900000000003	0	0	85.11725	0	0	0.4874	0.17532999999999999	0	3.22931	0	0	0	0	0	0	0.08837	0	0	0.89099	0.22175999999999998	0.00564	0	0	0	0.30839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011890000000000001	0	0	0	0	0	0	0	0.08467999999999999	0	0	0	0	0	0.27019	0.02504	0	0	0.1795	0	0	0	0	0	0	0.0582	0	0	0
1	0	0	7.094119999999999	0.24916	0	0	0	0.29023000000000004	0	0	0.70935	0.06803	0	5.9574	0	1.60782	0	0	2.93898	0	0	0	0	0	0	0	0.49963	0	0	0	0.26855	0	0	0	0	0.013269999999999999	0	0	2.8471599999999997	0	3.94305	12.15773	0	0	0	0	0	0	3.76924	0	0	0	0	0	0	0	0	0.56445	0	0	0	0	0	0	0.04844	0	0	0	0.04575	0.39176	0	0	0	0	0	0	0	0	0	0	0	12.17807	0.23588	0	0	0	0.42141000000000006	16.738	0	9.229410000000001	0.39034	15.80724	1.1186399999999999	0	0	0	0	0.16225	0.15200999999999998	0	0	0
1	0	0.00118	83.60713	0	0	0	0	0	0	0	0	0.024990000000000002	0	0	0	0	0.00199	0	0.6814899999999999	0	0	0	0	0	0	0.36109	0	0	0	0	0	0	0.00471	0	0	0.00434	0	0	14.977160000000001	3.3e-4	0	0.02001	0	0	5.3e-4	0	0	0	0.00335	0	0	0.04326	0	0.06104	0	0	0	0.05019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037200000000000002	0	0	0	0
1	0	0	20.7351	0	1.77059	0	0	0	0	0	0	0	0	0	0	0	0.1962	0	2.24965	0	0	0	0	0	0	0.04397	0	0	0	0	0	0	0.06282	0	0	53.81624	0	0	6.69717	1.61449	0	1.6226399999999999	0	0	0.23495	0	0	0	2.76993	0	0	0	0.35653	0.4107	0	0	0	3.63199	0.10994000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75195	0	0	0	0	0	0.38434	0.13029000000000002	0	0	0.40558	0	0	0	0	0	0.27244	0.73251	0	0	0
1	0	0.0038799999999999998	1.29715	0	0	0	0	0	0	0	0	0.15365	0	4e-4	0	0.01057	0	0	10.31743	0	0	0	0	0	0	0.30945	0	0	0	0	0	0	0.00992	0	0	2.43208	0	0	0.052820000000000006	0	0	2.0577400000000003	0	0	0.0011300000000000001	0	0	0	0.08852	0	0	0.0019100000000000002	0	0	0.017159999999999998	0	0	0.19391	0.00149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.04128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00952	0	0	0	0
1	0	0.00774	1.08418	0	0	0	0	0	0	0	0	0.00409	0	0	0	0	0.00318	0	0.07566	0	0	0	0	0.01611	0	0	0	0	0	0	0	0	0.015780000000000002	0	0	0.72145	0	0	1.83932	0.0036899999999999997	0	0.21294000000000002	0	0	0.09351	0	0	0	0.05964	0	0	5.200000000000001e-4	0.00798	0.00589	0	0	0	0.00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.82426	0	0	0	0	0	0.01526	0	0	0	0.00774	0	0	0	0	0	0	0	0	0	0
1	0	0	39.39006	0	0	0	0	0	0	0	0	0	0	0	0	0.00507	0.18757000000000001	0	6.403919999999999	0	0	0	0	0	0.01293	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01654	0.07687000000000001	0	0.00139	0	0	0	0	0	0	0.31594	0	0	0	0.0149	0	0	0	0	0.00727	0	0	0	0	0	0	0.010029999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.55595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157	0	0	0	0
1	0	0	82.80108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463	0	0	0	0	0	0.01055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5696899999999999	0	0	0	0	0	0	0	0	0	4.2e-4	0	0	0	0	0	0	0	0	0.00763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.56108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00309	0	0	0	0
1	0	0	0.08897999999999999	0	0.00367	0	0	0	0	0	0	0.17085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06034	0	0	0.14722000000000002	0	0	20.36792	0	0	0.24159	0	0	0.29635	0	2.2e-4	0	3.03035	0	0	3.45775	0.02646	6.07487	0	0	0	0.0814	0.00389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.94005	0	0	0	0	0	0.004370000000000001	4.5e-4	0	0	0.00292	0	0	0	0	0	3.3e-4	0	0	0	0
1	0	0	11.62653	0	0	0	0	0	0	0	0	0.00731	0	0.32587	0	0	0.25561999999999996	0	0.0224	0	0	0	0	0	0	0.08932999999999999	0	0	0	0	0	0	0	0	0	25.45039	0	0	0	0	0.11734000000000001	1.51118	0	0	0.49945	0	0	0	5.22312	0	0	0	3.29989	0.11215	0	0	0	3.02928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2924	0	0	10.35833	0	0	0	0	0	20.26274	0	0.43328999999999995	0.04495	15.975270000000002	0.0608	0	0	0	0	1.0023799999999998	0	0	0	0
1	0	1.4e-4	0.08519	0	0	0	0	0	0	0	0	0.00351	0	0	0	0	0	0	5.33035	0	0	0	0	0	0	9.80664	0	0	0	0	0	0	0	0	0	0.23539000000000002	0	0	0.03778	0.01676	0	0.016730000000000002	0	0	0	0	0	0	0.19037	0	0	0	0.00471	0.00512	0	0.01703	0	0.08978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.13674	0	0	0	0	0	0.012830000000000001	0	0	0	0.010920000000000001	0	0	0	0	0	0	0	0	0	0
1	0	0	0.01485	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0	0	9.515039999999999	0	0	0	0	0	0.028210000000000002	54.7554	0	0	0	0	0	0	0	0	0	0.21659	0	0	0	0.01781	0	0	0	0	0	0	0	0	0	0	0	0	0.00238	0	0	0	0	0.11139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00448	0	0	0	0	0	0	0	35.28352	0	0	0	0	0	0	0	0	0.01662	0	0	0	0	0	0	0.03204	0	0	0	0
1	0	0.02598	4.31036	0	0	0	0	0	0	0	0	0.0097	0	0.028380000000000002	0	0.0055899999999999995	0	0	84.24710999999999	0	0	0	0	0	0	0.84354	0	0	0	0	0	0	0.01006	0	0	0.29595	0	0	9.62243	0.01974	0	0.02015	0	0	0.008579999999999999	0	0	2.8e-4	0.10528	0	0	0	0.04213	0.00394	0	0	0	0.18332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21429	0	0	0	0	0	0	0.0031899999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.27351	11.63808	0	0	0	0	0	0	0	0	0.01069	0	0	0.06563	5.9e-4	5.6256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26454	0	0	0.37999	0	0	0.24883000000000002	0	0	0.0424	0	0	0.18125	20.63571	0	0	0.35224	49.80362	1.85411	0	0	0	0.51702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.10621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.29312	8.15063	0	0	0	0	0	0	0	0	0.17456	0	0	0	0	1.03075	0	0.04938	0	0	0	0	0	0	0	0	0	0	0	0	0.00173	0.05449	0	0	0.01701	0	0.04061	2.71674	0	0	0.59109	0	0	3.3873300000000004	0	0.24713000000000002	0	50.94047	0	0	0.02504	4.019419999999999	10.23573	0	0	0	4.0405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.960510000000001	0	0	0.01284	0	0	0.00134	0.00218	0	0	5.6e-4	0	0	0	0	0	0.00685	0	0	0	0
